URL,Company,Headquarters,Sector,Subsector,Founded,Total Funding,Investors
https://forgeglobal.com/veza_stock/,Access Veza Stock and Financial Details - Forge,"Clarksburg, MD, United States",Enterprise Software,Cybersecurity,2020,,NA
https://forgeglobal.com/via-motors_stock/,Invest and Sell VIA Motors Stock - Forge,"Auburn Hills, MI, United States",Transportation,Electric Vehicles,2010,,Stoneway Capital
https://forgeglobal.com/via_stock/,Access Via Stock and Financial Details - Forge,"New York, NY, United States",Transportation,Ridesharing,2012,,NA
https://forgeglobal.com/viagogo_stock/,Invest and Sell viagogo Stock - Forge,"Dover, DE, United States",Consumer & Lifestyle,E-commerce,2005,,"Aglaé Ventures, Bessemer Venture Partners, Barton Technology Ventures, Madrone Capital Partners, Company Ventures"
https://forgeglobal.com/vial_stock/,Invest and Sell Vial Stock - Forge,"San Francisco, CA, United States",Healthcare,Healthcare Software,2020,,"General Catalyst, Boxgroup, Byers Capital"
https://forgeglobal.com/viam_stock/,Invest and Sell Viam Stock - Forge,"New York, NY, United States",Enterprise Software,Software Development,2020,,"Alleycorp, Union Square Ventures, Battery Ventures, Schox Venture Capital, Tiger Global Management"
https://forgeglobal.com/vianai_stock/,Invest and Sell Vianai Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Data Intelligence,2019,,Softbank Investment Advisers
https://forgeglobal.com/viaphoton_stock/,Invest and Sell Viaphoton Stock - Forge,"Naperville, IL, United States",Enterprise Software,Communication & Collaboration Software,2020,,NA
https://forgeglobal.com/vibe_stock/,Invest and Sell Vibe Stock - Forge,"New York, NY, United States",Enterprise Software,Sales & Marketing /​ Adtech,2017,,"Singular, Hedosophia, Elaia Partners"
https://forgeglobal.com/vibes-media_stock/,Invest and Sell Vibes Media Stock - Forge,"Chicago, IL, United States",Enterprise Software,Sales & Marketing /​ Adtech,1998,,NA
https://forgeglobal.com/vicai_stock/,Invest and Sell Vic.ai Stock - Forge,"New York, NY, United States",Fintech,Fintech Software,2016,,"Costanoa Ventures, Cowboy Ventures, Connectivity Ventures Fund, Iconiq Growth, Farvatn Venture, Notable Capital, Blockchain Fond, Humla Ventures, 53 Degrees Capital, Tjuvholmen Ventures"
https://forgeglobal.com/vicarious_stock/,Access Vicarious Stock and Financial Details - Forge,"Union City, CA, United States",Industrial,Robotics,2010,,"Khosla Ventures, Pegasus Tech Ventures, Samsung Next Ventures, The Strand Partners"
https://forgeglobal.com/vice-media_stock/,Invest and Sell Vice Media Stock - Forge,"Brooklyn, NY, United States",Consumer & Lifestyle,Media,1994,NA,NA
https://forgeglobal.com/vida-health_stock/,Invest and Sell Vida Health Stock - Forge,"San Francisco, CA, United States",Healthcare,Digital Health,2014,,"Hercules Capital, Signia Venture Partners, Guidewell Mutual Holding, Teladoc Health, Startx (Stanford-Startx Fund), Aspect Ventures, Slow Ventures, Ngp Capital, Canvas Ventures, Hlm Venture Partners, Ardea Partners, Plug & Play Tech Center, General Atlantic, Ame Cloud Ventures, Workday Ventures, Axa Venture Partners, Webb Investment Network, Khosla Ventures, Oxeon Partners, Valley Capital Partners"
https://forgeglobal.com/vidangel_stock/,Invest and Sell VidAngel Stock - Forge,"Provo, UT, United States",Consumer & Lifestyle,Entertainment,2013,,"Dalus Capital, Kickstart, Osborn Companies, Stoneway Capital, Alta Ventures Mexico, Tpp Capital Advisors"
https://forgeglobal.com/videahealth_stock/,Invest and Sell VideaHealth Stock - Forge,"Boston, MA, United States",Healthcare,Healthcare Providers & Services,2018,,"Zetta Venture Partners, 515 Ventures, Ensemble Innovation Ventures, Bam Ventures, Threshold Ventures, Pillar Vc, Spark Capital"
https://forgeglobal.com/videoamp_stock/,Invest and Sell VideoAmp Stock - Forge,"Los Angeles, CA, United States",Enterprise Software,Sales & Marketing /​ Adtech,2014,,"Anthem Venture Partners, Hercules Capital, Cohesive Capital Partners, The Raine Group, Vista Credit Partners, Eastward Capital Partners, Goahead Ventures, D1 Capital Partners, Third Wave Ventures, Tiger Global Management"
https://forgeglobal.com/vidmob_stock/,Invest and Sell VidMob Stock - Forge,"New York, NY, United States",Consumer & Lifestyle,Media,2015,,NA
https://forgeglobal.com/vidyo_stock/,Access Vidyo Stock and Financial Details - Forge,"Markham, Canada",Enterprise Software,Communication & Collaboration Software,2005,,NA
https://forgeglobal.com/view-inc_stock/,Access View Inc Stock and Financial Details - Forge,"Levittown, NY, United States",Industrial,Materials,2007,,"Sigma Partners, Madrone Capital Partners, Khosla Ventures, Nanodimension"
https://forgeglobal.com/view-the-space_stock/,Invest and Sell View The Space Stock - Forge,"New York, NY, United States",Real Estate,Real Estate Software,2012,,"Openview, Insight Partners, Camber Creek, Trinity Ventures, Bessemer Venture Partners, Quiet Capital, Blackstone Group, Fifth Wall"
https://forgeglobal.com/viewsonic_stock/,Invest and Sell ViewSonic Stock - Forge,"Brea, CA, United States",Consumer & Lifestyle,Consumer Electronics,2000,,NA
https://forgeglobal.com/villagemd_stock/,Invest and Sell VillageMD Stock - Forge,"Chicago, IL, United States",Healthcare,Healthcare Providers & Services,2013,,"Adams Street Partners, Oxeon Partners, Kinnevik Ab"
https://forgeglobal.com/vilya_stock/,Invest and Sell Vilya Stock - Forge,"Seattle, WA, United States",Healthcare,Biotech & Pharma,2022,,"Altitude Life Science Ventures, Lifeforce Capital, Arch Venture Partners, Madrona Venture Group, Sahsen Ventures, Nventures, Wrf Capital, Menlo Ventures"
https://forgeglobal.com/vineti_stock/,Access Vineti Stock and Financial Details - Forge,"San Francisco, CA, United States",Healthcare,Healthcare Software,2016,,"Ge Ventures, Canaan Partners, Casdin Capital, Section 32, Cardinal Health, Mckesson Ventures"
https://forgeglobal.com/vinted_stock/,Invest and Sell Vinted Stock - Forge,"Vilnius, Lithuania",Consumer & Lifestyle,E-commerce,2008,,"Insight Partners, Monkfish Equity, Accel, Sofina, Eqt, Burda Principal Investments, Sprints Capital, Lightspeed Venture Partners"
https://forgeglobal.com/viome_stock/,Invest and Sell Viome Stock - Forge,"Bellevue, WA, United States",Healthcare,Healthcare Providers & Services,2016,,NA
https://forgeglobal.com/virgin-orbit_stock/,Access Virgin Orbit Stock and Financial Details - Forge,"Long Beach, CA, United States",Industrial,Aerospace & Defense,2017,,NA
https://forgeglobal.com/viridi-parente_stock/,Invest and Sell Viridi Stock - Forge,"Buffalo, NY, United States",Energy,Energy Storage,2017,,NA
https://forgeglobal.com/virsec_stock/,Invest and Sell Virsec Stock - Forge,"San Jose, CA, United States",Enterprise Software,Cybersecurity,2013,,NA
https://forgeglobal.com/virta-health_stock/,Invest and Sell Virta Health Stock - Forge,"Denver, CO, United States",Healthcare,Healthcare Providers & Services,2014,,"Startup Health, Sequoia Capital, Uprising Ventures, Venrock, Playground Global, Founders Fund, Caffeinated Capital, Allen & Company, Summit Peak Investments, Scifi Vc, Tiger Global Management"
https://forgeglobal.com/virtru_stock/,Invest and Sell Virtru Stock - Forge,"Washington, DC, United States",Enterprise Software,Cybersecurity,2011,,"Material V, The Chertoff Group, Thyra Global Management, Tenfore Holdings, Torch Capital, Fine Day Ventures, Mont Alto Capital, Teamworthy Group, Microsoft For Startups, Portage Ventures"
https://forgeglobal.com/virtual-incision_stock/,Invest and Sell Virtual Incision Stock - Forge,"Lincoln, NE, United States",Healthcare,Medical Devices,2006,,"Prairiegold Venture Partners, Genesis Innovation Group, Arboretum Ventures, Bluestem Capital Company, Invictum Capital, Invest Nebraska, Endeavour Vision, Sinopharm Capital, Baird Capital"
https://forgeglobal.com/virtual-instruments_stock/,Invest and Sell Virtana Stock - Forge,"Lincoln, NE, United States",Enterprise Software,Data Intelligence,2008,,"General Catalyst, Azure Capital Partners, Nextworld Capital, Highbar Partners, Lightspeed Venture Partners"
https://forgeglobal.com/visby-medical_stock/,Invest and Sell Visby Medical Stock - Forge,"San Jose, CA, United States",Healthcare,Medical Devices,2012,,NA
https://forgeglobal.com/vise_stock/,Invest and Sell Vise Stock - Forge,"New York, NY, United States",Fintech,Fintech Software,2016,,"Sequoia Capital, Greenoaks Capital, Great Oaks Venture Capital, Ducontra Ventures, Founders Fund"
https://forgeglobal.com/visier_stock/,Invest and Sell Visier Stock - Forge,"Vancouver, Canada",Enterprise Software,Human Resources,2010,,NA
https://forgeglobal.com/visiongate_stock/,Invest and Sell VisionGate Stock - Forge,"Phoenix, AZ, United States",Healthcare,Biotech & Pharma,2001,,NA
https://forgeglobal.com/vistaai_stock/,Invest and Sell Vista.ai Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Other Enterprise Software,2012,,NA
https://forgeglobal.com/vitalconnect_stock/,Invest and Sell VitalConnect Stock - Forge,"San Jose, CA, United States",Healthcare,Medical Devices,2011,,"Pacific General Ventures, Revelation Partners, Baxter Ventures, Ew Healthcare Partners"
https://forgeglobal.com/vitally_stock/,Invest and Sell Vitally Stock - Forge,"New York, NY, United States",Enterprise Software,Sales & Marketing /​ Adtech,2017,,"Andreessen Horowitz, Right Side Capital Management, 2048 Ventures, Founder Collective, Newview Capital, Zelkova  Ventures, Hubspot Ventures, Next47"
https://forgeglobal.com/vivid-money_stock/,Invest and Sell Vivid Money Stock - Forge,"Berlin, Germany",Fintech,Personal Finance,2019,,NA
https://forgeglobal.com/vividion-therapeutics_stock/,Access Vividion Therapeutics Stock and Financial Details - Forge,"San Diego, CA, United States",Healthcare,Biotech & Pharma,2013,,NA
https://forgeglobal.com/vivino_stock/,Invest and Sell Vivino Stock - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,Consumer Applications,2010,,NA
https://forgeglobal.com/vivun_stock/,Invest and Sell Vivun Stock - Forge,"Oakland, CA, United States",Enterprise Software,Sales & Marketing /​ Adtech,2018,,"Unusual Ventures, Accel, Salesforce Ventures, Menlo Ventures, Atlassian Ventures"
https://forgeglobal.com/viz-ai_stock/,Invest and Sell Viz.ai Stock - Forge,"Maroochydore, Australia",Healthcare,Healthcare Software,2016,,"Insight Partners, Tiger Global Management, Sozo Ventures, Candian Imperial Bank Of Commerce, Crv, Dhvc, Kleiner Perkins, Greenoaks Capital Partners, Scale Venture Partners"
https://forgeglobal.com/vizgen_stock/,Invest and Sell Vizgen Stock - Forge,"Cambridge, MA, United States",Healthcare,Biotech & Pharma,2019,,NA
https://forgeglobal.com/vizio_stock/,Access Vizio Stock and Financial Details - Forge,"Irvine, CA, United States",Consumer & Lifestyle,Consumer Electronics,2002,,NA
https://forgeglobal.com/vizit_stock/,Invest and Sell Vizit Stock - Forge,"Boston, MA, United States",Enterprise Software,Sales & Marketing /​ Adtech,2020,,"Egateway Capital, B37 Ventures, Crosswind Partners, Infinity Ventures, Keiretsu Forum, Lakefront Partners, Stage 1 Ventures, Lubar & Co., Roll Tack Ventures, Western Technology Investment, Plug & Play Tech Center, Brand Foundry Ventures, Highmount Capital, Industry Ventures, Lightscape Partners"
https://forgeglobal.com/vlocity_stock/,Access Vlocity Stock and Financial Details - Forge,"San Francisco, CA, United States",Enterprise Software,Cloud /​ Networking Infrastructure,2014,,NA
https://forgeglobal.com/voi_stock/,Invest and Sell Voi Stock - Forge,"Stockholm, Sweden",Transportation,Electric Vehicles,2018,,"Inbox Capital, Project A, Abacon Capital, Creandum, Phoenix Court, Ict Capital, 75 & Sunny, Jme Venture Capital, Raine Ventures, Balderton Capital"
https://forgeglobal.com/voiceflow_stock/,Invest and Sell Voiceflow Stock - Forge,"Toronto, Canada",Enterprise Software,Data Intelligence,2019,,"True Ventures, Ripple Ventures, Mac Venture Capital, Felicis, Openview Venture Partners, Shrug Capital, Amazon Alexa Fund, Hustle Fund, Good News Ventures, Threshold Ventures, Weekend Fund, Work Life Ventures, Craft Ventures, Operator Collective"
https://forgeglobal.com/void-star-holdings_stock/,Invest and Sell Void Star Holdings Stock - Forge,"Vienna, VA, United States",Enterprise Software,Business Operations,2018,,NA
https://forgeglobal.com/volansi_stock/,Invest and Sell Volansi Stock - Forge,"San Francisco, CA, United States",Industrial,Aerospace & Defense,2015,,"Y Combinator, Lightspeed Venture Partners, Icon Ventures"
https://forgeglobal.com/volante-technologies_stock/,Invest and Sell Volante Technologies Stock - Forge,"Jersey City, NJ, United States",Fintech,Fintech Software,2001,,NA
https://forgeglobal.com/volley_stock/,Invest and Sell Volley Stock - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,Gaming,2016,,"Dream Machine (San Francisco), Amplify.La, Lightspeed Venture Partners, Nfx, Y Combinator, Aurum Venture Partners, Amazon Alexa Fund, Causeway Media Partners, Boost Vc, Bitkraft Ventures, Riverside Ventures, M12, Rainfall Ventures, Advancit Capital, General Catalyst, Thirty Five Ventures, Alumni Ventures, Niche Capital (San Francisco), Mtgx, Wikus Ventures, Waverley Capital, A.Capital Ventures"
https://forgeglobal.com/voloagri_stock/,Access VoloAgri Stock and Financial Details - Forge,"Woodland, CA, United States",Foodtech,Agtech,2012,,NA
https://forgeglobal.com/volocopter_stock/,Access Volocopter Stock and Financial Details - Forge,"Bruchsal, Germany",Transportation,Electric Vehicles,2011,,"Intel Capital, Blackrock Innovation Capital Group, Continental, Levitate Capital, Mercedes-Benz Group, Ms&Ad Ventures, Manta Ray Ventures, Translink Capital, Jericho Capital"
https://forgeglobal.com/voltio_stock/,Invest and Sell Volt.io Stock - Forge,"London, United Kingdom",Fintech,Payments,2019,,"Augmentum Fintech, Ivp, Eqt Ventures, Commerzventures, Fuel Ventures"
https://forgeglobal.com/voltron-data_stock/,Invest and Sell Voltron Data Stock - Forge,"Mountain View, CA, United States",Enterprise Software,Data Intelligence,2021,,NA
https://forgeglobal.com/voltus_stock/,Invest and Sell Voltus Stock - Forge,"San Francisco, CA, United States",Energy,Energy Efficiency,2016,,"Equinor Ventures, Ajax Strategies, Prelude Ventures, Activate Capital Partners, Ngp Capital"
https://forgeglobal.com/voodoo_stock/,Invest and Sell Voodoo Stock - Forge,"Paris, France",Consumer & Lifestyle,Gaming,2013,,"Investessor, Entier Capital, Tencent Holdings, Goldman Sachs Growth Equity"
https://forgeglobal.com/vouch-insurance_stock/,Invest and Sell Vouch Insurance Stock - Forge,"San Francisco, CA, United States",Fintech,Insurance,2018,,NA
https://forgeglobal.com/vox-media_stock/,Invest and Sell Vox Media Stock - Forge,"Washington, DC, United States",Consumer & Lifestyle,Media,2003,,NA
https://forgeglobal.com/voxel51_stock/,Invest and Sell Voxel51 Stock - Forge,"Washington, DC, United States",Enterprise Software,Productivity,2018,,"National Institute of Standards and Technology, Tru Arrow Partners, Id Ventures America, Bessemer Venture Partners, Drive Capital, eLab Ventures, Innovation Partnerships, Top Harvest Capital, Invest Detroit Ventures, Shasta Ventures, Michigan Investment in New Technology Startups"
https://forgeglobal.com/voxox_stock/,Invest and Sell Voxox Stock - Forge,"San Diego, CA, United States",Enterprise Software,Cloud /​ Networking Infrastructure,2006,,Sbd Global Fund
https://forgeglobal.com/voyage-ai_stock/,Invest and Sell Voyage AI Stock - Forge,"Palo Alto, CA, United States",Enterprise Software,Software Development,2023,,"Fusion Fund, Snowflake, Tectonic Ventures, Pear, Wing Venture Capital, Crv, Conviction Partners"
https://forgeglobal.com/voyage-auto_stock/,Invest and Sell Voyage Auto Stock - Forge,"Palo Alto, CA, United States",Transportation,Autonomous Vehicles,2017,,NA
https://forgeglobal.com/voyage-foods_stock/,Invest and Sell Voyage Foods Stock - Forge,"Oakland, CA, United States",Foodtech,Food Products & Services,2021,,NA
https://forgeglobal.com/voyager-space-holdings_stock/,Access Voyager Stock and Financial Details - Forge,"Denver, CO, United States",Industrial,Aerospace & Defense,2019,,"Spacefund, Scout Ventures, Elefund, Hemisphere Ventures, Newspace Capital, Seraphim Capital"
https://forgeglobal.com/vroom_stock/,Access Vroom Stock and Financial Details - Forge,"Houston, TX, United States",Consumer & Lifestyle,E-commerce,2013,,"T. Rowe Price, General Catalyst, Pico Venture Partners, Autonation, Durable Capital Partners, L Catterton"
https://forgeglobal.com/vsco_stock/,Access VSCO Stock and Financial Details - Forge,NA,Consumer & Lifestyle,Consumer Applications,2011,,NA
https://forgeglobal.com/vulcan-elements_stock/,Invest and Sell Vulcan Elements Stock - Forge,"Cambridge, MA, United States",Industrial,Manufacturing,2023,,NA
https://forgeglobal.com/vulcanforms_stock/,Invest and Sell VulcanForms Stock - Forge,"Newburyport, MA, United States",Industrial,Manufacturing,2015,,"Eclipse Ventures, Fontinalis Partners"
https://forgeglobal.com/vumedi_stock/,Invest and Sell VuMedi Stock - Forge,"Oakland, CA, United States",Healthcare,Healthcare Software,2008,,NA
https://forgeglobal.com/vungle_stock/,Invest and Sell Vungle Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Sales & Marketing /​ Adtech,2011,,NA
https://forgeglobal.com/vuori_stock/,Invest and Sell Vuori Stock - Forge,"Carlsbad, CA, United States",Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2013,,"Norwest Venture Partners, Softbank Group"
https://forgeglobal.com/vyond_stock/,Invest and Sell Vyond Stock - Forge,"San Mateo, CA, United States",Enterprise Software,Productivity,2007,,"Peakspan Capital, Cyberport Hong Kong"
https://forgeglobal.com/vytalize-health_stock/,Invest and Sell Vytalize Health Stock - Forge,"Hoboken, NJ, United States",Healthcare,Healthcare Providers & Services,2014,,"North Coast Ventures, Springtide Ventures, Beresford Ventures, Hudson River Capital Partners, Kawn Ventures, Kittyhawk Ventures"
https://forgeglobal.com/waabi_stock/,Invest and Sell Waabi Stock - Forge,"Toronto, Canada",Consumer & Lifestyle,Automotive,2021,,"Harbourvest Partners, Svg Ventures — Thrive, Incharge Capital Partners, Uber, Aurora Innovation, Ingka Investments, Scania Cv, Radical Ventures, Nvidia, Porsche Automobil Holding, Bdc Capital, Export Development Canada, University Of Toronto Entrepreneurship, Golden Ventures, G2 Venture Partners, Omers Ventures, Khosla Ventures, 8vc, Volvo Group Venture Capital"
https://forgeglobal.com/wag_stock/,Invest and Sell Wag! Stock - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,Consumer Applications,2014,,NA
https://forgeglobal.com/wahed_stock/,Invest and Sell Wahed Stock - Forge,"Abu Dhabi, United Arab Emirates",Fintech,Personal Finance,2015,,NA
https://forgeglobal.com/walkme_stock/,Access WalkMe Stock and Financial Details - Forge,"Tel Aviv, Israel",Enterprise Software,Data Intelligence,2011,,NA
https://forgeglobal.com/wander_stock/,Invest and Sell Wander Stock - Forge,"Austin, TX, United States",Consumer & Lifestyle,Travel & Hospitality,2021,,NA
https://forgeglobal.com/wandercraft_stock/,Invest and Sell Wandercraft Stock - Forge,"Paris, France",Industrial,Robotics,2012,,Kima Ventures
https://forgeglobal.com/wanderu_stock/,Invest and Sell Wanderu Stock - Forge,"Boston, MA, United States",Consumer & Lifestyle,Travel & Hospitality,2012,,NA
https://forgeglobal.com/wanelo_stock/,Invest and Sell Wanelo Stock - Forge,"San Francisco, CA, United States",Consumer & Lifestyle,E-commerce,2012,,NA
https://forgeglobal.com/warby-parker_stock/,Access Warby Parker Stock and Financial Details - Forge,"New York, NY, United States",Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2010,,"Wellington Management, Tiger Global Management, T. Rowe Price"
https://forgeglobal.com/warp_stock/,Invest and Sell Warp Stock - Forge,"Wheat Ridge, CO, United States",Enterprise Software,Productivity,2020,,"Essence Venture Capital, Boxgroup, Sequoia Capital, Gv, Next Play Ventures, Contrary Capital, Mischief"
https://forgeglobal.com/wasabi-technologies_stock/,Invest and Sell Wasabi Technologies Stock - Forge,"Boston, MA, United States",Enterprise Software,Data Management /​ Storage,2015,NA,NA
https://forgeglobal.com/watershed_stock/,Invest and Sell Watershed Stock - Forge,"San Francisco, CA, United States",Energy,Clean Energy,2019,,NA
https://forgeglobal.com/wave-computing_stock/,Access MIPS Technologies Stock and Financial Details - Forge,"San Jose, CA, United States",Technology Hardware,Computing Hardware,1998,,NA
https://forgeglobal.com/wave_stock/,Invest and Sell Wave Stock - Forge,"Dakar, Senegal",Fintech,Payments,2017,,"Sequoia Heritage, Stripe, Ribbit Capital, Partech, Founders Fund"
https://forgeglobal.com/wavetech_stock/,Invest and Sell WaveTech Stock - Forge,"Rheinbach, Germany",Industrial,Industrial Equipment,2003,,NA
https://forgeglobal.com/way-com_stock/,Invest and Sell Way.com Stock - Forge,"Fremont, CA, United States",Consumer & Lifestyle,Consumer Applications,2013,,NA
https://forgeglobal.com/wayflyer_stock/,Invest and Sell Wayflyer Stock - Forge,"Dublin, Ireland",Consumer & Lifestyle,E-commerce,2019,,"Dst Global, Endeavor Catalyst, Credit Suisse, The Goldman Sachs Group, Jp Morgan, Madrone Capital Partners, Left Lane Capital, Ace & Company, Vu Venture Partners, Neuberger Berman"
https://forgeglobal.com/waymo_stock/,Invest and Sell Waymo Stock - Forge,"Mountain View, CA, United States",Transportation,Autonomous Vehicles,2016,NA,"Andreessen Horowitz, Tiger Global Management, T. Rowe Price, Temasek Holdings, Cpp Investments, Fidelity Management & Research Company, Autonation, Silver Lake, Alphabet, Mubadala Capital Ventures, Perry Creek Capital"
https://forgeglobal.com/wayray_stock/,Invest and Sell WayRay Stock - Forge,"Zurich, Switzerland",Industrial,Augmented /​ Virtual Reality,2012,,"Porsche Ventures, China Merchants Capital, Alibaba, Jvckenwood, Hyundai Motor"
https://forgeglobal.com/wayve_stock/,Invest and Sell Wayve Stock - Forge,"London, United Kingdom",Transportation,Autonomous Vehicles,2017,NA,"Softbank Group, Firstminute Capital, Exor Seeds, Transpose Platform Management, Eclipse Ventures, Compound, D1 Capital Partners, Stemar Capital, Balderton Capital, Fly Ventures, Linse Capital, Nvidia, Tiny.Vc, Moore Strategic Ventures, Ki Capital, Innovate Uk, Ocado Group, Microsoft, Xtx Ventures, Necessary Ventures, Baillie Gifford"
https://forgeglobal.com/wealth_stock/,Invest and Sell Wealth Stock - Forge,"Tempe, AZ, United States",Enterprise Software,Productivity,2020,,NA
https://forgeglobal.com/wealthfront_stock/,Access Wealthfront Stock and Financial Details - Forge,"Palo Alto, CA, United States",Fintech,Capital Markets,2007,,"The Social+Capital Partnership, Dragoeer Investment Group, Index Ventures, Sk Ventures, Ribbit Capital, Dag Ventures, Spark Capital, Greylock Partners"
https://forgeglobal.com/wealthsimple_stock/,Invest and Sell Wealthsimple Stock - Forge,"Toronto, Canada",Fintech,Other Fintech,2014,NA,"Alkeon Capital Management, Redpoint Ventures, Base10 Partners, Eldridge, Sagard, Greylock Partners, Canadian Technology Accelerator, C100, Steadfast Capital Ventures, Oneeleven, Power Corporation Of Canada, Tcv, Plus Capital, Iconiq Capital, Bryker Capital, Maple Leaf Angels, Inovia Capital, Two Sigma Ventures, Meritech Capital Partners, Allianz X, Power Financial, Dragoneer Investment Group, W Investments Group, Portage Ventures"
https://forgeglobal.com/weave_stock/,Access Weave Stock and Financial Details - Forge,"Lehi, UT, United States",Enterprise Software,Communication & Collaboration Software,2011,,NA
https://forgeglobal.com/weaviate_stock/,Invest and Sell Weaviate Stock - Forge,"Amsterdam, Netherlands",Enterprise Software,Productivity,2019,,"Ing Ventures, Cortical Ventures, Zetta Venture Partners, Index Ventures, New Enterprise Associates, Scale Asia Ventures, Holland In The Valley, Battery Ventures, Gtmfund"
https://forgeglobal.com/webai_stock/,Invest and Sell webAI Stock - Forge,"Austin, TX, United States",Enterprise Software,Data Intelligence,2019,,NA
https://forgeglobal.com/webflow_stock/,Invest and Sell Webflow Stock - Forge,"San Francisco, CA, United States",Enterprise Software,Software Development,2012,,"Amino Capital, Accel, Y Combinator, Fundersclub, Draper Associates, Meritech Capital Partners"
https://forgeglobal.com/webroot_stock/,Access Webroot Stock and Financial Details - Forge,"Broomfield, CO, United States",Enterprise Software,Cybersecurity,1997,,NA
https://forgeglobal.com/weee_stock/,Invest and Sell Weee! Stock - Forge,"Fremont, CA, United States",Foodtech,Food Products & Services,2015,,"Dst Global, Greyhound Capital, Food Retail Ventures, Amino Capital, Ifly.Vc, Tiger Global Management, Plus Capital, Blackstone, Gold House Ventures, Paeonia Ventures, Vmg Partners, Xvc, A-Rod, Goodwater Capital, Welight Capital, Lightspeed Venture Partners, Softbank Investment Advisers, Arena Holdings"
https://forgeglobal.com/wefox_stock/,Invest and Sell Wefox Stock - Forge,"Berlin, Germany",Fintech,Insurance,2015,NA,"Samsung Catalyst Fund, Lightrock, Cascade Investments, The Goldman Sachs Group, Chrysalis Investments, Horizons Ventures, Ace & Company, Edbi, G Squared, Target Global, Sound Ventures, Omers Ventures, Salesforce Ventures, Eurazeo, Mundi Ventures, Global Tech Ventures, Creditease, Mubadala Capital Ventures, Regah Ventures, Softbank Investment Advisers"
https://forgeglobal.com/weights-biases_stock/,Access Weights & Biases Stock and Financial Details - Forge,"San Francisco, CA, United States",Enterprise Software,Data Intelligence,2017,,"Coatue Management, Insight Partners, Quain Investments, Aix Ventures, Bloomberg Beta, Grape Arbor Vc, Nvidia, Flight Ventures, Sapphire Ventures, Felicis, Hack Vc, Trinity Ventures, Qualcomm Ventures, Bond Capital, Brighter Capital, Octave"
https://forgeglobal.com/wejo_stock/,Invest and Sell Wejo Stock - Forge,"Manchester, United Kingdom",Transportation,Other Transportation,2013,,NA
https://forgeglobal.com/weka_stock/,Invest and Sell Weka Stock - Forge,"Campbell, CA, United States",Enterprise Software,Data Management /​ Storage,2013,NA,"Samsung Catalyst Fund, Seagate Venture Fund, 10d, Mellanox Technologies, Gemini Israel Ventures, The Cid Group, Celesta Capital, Generation Investment Management, Hewlett Packard Pathfinder, Cisco, Western Digital Technologies, Norwest Venture Partners, Nvidia, Digital Alpha Advisors, Mirae Asset Capital, Hitachi Ventures, Lumir Ventures, Atreides Management, Qualcomm Ventures, Ibex Investors, Valor Equity Partners, Key 1 Capital, Micron Ventures, Moretech Ventures"
https://forgeglobal.com/well-health_stock/,Invest and Sell Artera Stock - Forge,"Newmarket, Canada",Healthcare,Healthcare Software,2015,,NA
https://forgeglobal.com/well_stock/,Invest and Sell Well Stock - Forge,"Chapel Hill, NC, United States",Healthcare,Healthcare Software,2019,,"General Catalyst, Still Capital Partners, Floating Point"
https://forgeglobal.com/wellsaid-labs_stock/,Invest and Sell WellSaid Labs Stock - Forge,"Seattle, WA, United States",Enterprise Software,Productivity,2018,,"Voyager Capital, Ai2 Incubator, Fuse, Qualcomm Ventures, Good Friends"
https://forgeglobal.com/wellth_stock/,Invest and Sell Wellth Stock - Forge,"Los Angeles, CA, United States",Healthcare,Digital Health,2014,,"Dreamit Ventures, Signal Fire, New York Digital Health Innovation Lab, Kormeli, Nfp Ventures, Rock Health Capital, New York Life Ventures, Startupbootcamp, Western Technology Investment, Yabeo Capital, Plug & Play Tech Center, Mercato Partners, Mbx Capital, DaVita, Portfolia, Healthbox, Comcast Ventures, Altair Capital, The Social Entrepreneurs Fund"
https://forgeglobal.com/welltok_stock/,Access Welltok Stock and Financial Details - Forge,"Denver, CO, United States",Healthcare,Digital Health,2009,,NA
https://forgeglobal.com/wellvi_stock/,Invest and Sell Wellvii Stock - Forge,"Palm Beach Gardens, FL, United States",Healthcare,Medical Devices,2013,,NA
https://forgeglobal.com/weride_stock/,Access WeRide Stock and Financial Details - Forge,"Guangzhou, China",Transportation,Autonomous Vehicles,2017,NA,"Alliance Ventures, Bosch, Sinovation Ventures, Cmc Capital Partners"
https://forgeglobal.com/westbrook-media_stock/,Invest and Sell WestBrook Media Stock - Forge,"Calabasas, CA, United States",Consumer & Lifestyle,Media,2015,,NA
https://forgeglobal.com/wetravel_stock/,Invest and Sell Wetravel Stock - Forge,"San Francisco, CA, United States",Fintech,Fintech Software,2014,,NA
